Stage,StateVarName,Weight
58,price_0,1.0
58,price_1,1.0
58,price_2,1.0
58,price_3,1.0
58,price_4,1.0
58,price_5,1.0
58,price_6,1.0
58,price_7,1.0
58,price_8,1.0
58,price_9,1.0
58,price_10,1.0
58,price_11,1.0
58,price_12,1.0
58,price_13,1.0
58,price_14,1.0
58,price_15,1.0
58,price_16,1.0
58,price_17,1.0
58,price_18,1.0
58,price_19,1.0
58,price_20,1.0
58,price_21,1.0
58,price_22,1.0
58,price_23,1.0
59,price_0,1.0
59,price_1,1.0
59,price_2,1.0
59,price_3,1.0
59,price_4,1.0
59,price_5,1.0
59,price_6,1.0
59,price_7,1.0
59,price_8,1.0
59,price_9,1.0
59,price_10,1.0
59,price_11,1.0
59,price_12,1.0
59,price_13,1.0
59,price_14,1.0
59,price_15,1.0
59,price_16,1.0
59,price_17,1.0
59,price_18,1.0
59,price_19,1.0
59,price_20,1.0
59,price_21,1.0
59,price_22,1.0
59,price_23,1.0
60,price_0,1.0
60,price_1,1.0
60,price_2,1.0
60,price_3,1.0
60,price_4,1.0
60,price_5,1.0
60,price_6,1.0
60,price_7,1.0
60,price_8,1.0
60,price_9,1.0
60,price_10,1.0
60,price_11,1.0
60,price_12,1.0
60,price_13,1.0
60,price_14,1.0
60,price_15,1.0
60,price_16,1.0
60,price_17,1.0
60,price_18,1.0
60,price_19,1.0
60,price_20,1.0
60,price_21,1.0
60,price_22,1.0
60,price_23,1.0
61,price_0,1.0
61,price_1,1.0
61,price_2,1.0
61,price_3,1.0
61,price_4,1.0
61,price_5,1.0
61,price_6,1.0
61,price_7,1.0
61,price_8,1.0
61,price_9,1.0
61,price_10,1.0
61,price_11,1.0
61,price_12,1.0
61,price_13,1.0
61,price_14,1.0
61,price_15,1.0
61,price_16,1.0
61,price_17,1.0
61,price_18,1.0
61,price_19,1.0
61,price_20,1.0
61,price_21,1.0
61,price_22,1.0
61,price_23,1.0
62,price_0,1.0
62,price_1,1.0
62,price_2,1.0
62,price_3,1.0
62,price_4,1.0
62,price_5,1.0
62,price_6,1.0
62,price_7,1.0
62,price_8,1.0
62,price_9,1.0
62,price_10,1.0
62,price_11,1.0
62,price_12,1.0
62,price_13,1.0
62,price_14,1.0
62,price_15,1.0
62,price_16,1.0
62,price_17,1.0
62,price_18,1.0
62,price_19,1.0
62,price_20,1.0
62,price_21,1.0
62,price_22,1.0
62,price_23,1.0
63,price_0,1.0
63,price_1,1.0
63,price_2,1.0
63,price_3,1.0
63,price_4,1.0
63,price_5,1.0
63,price_6,1.0
63,price_7,1.0
63,price_8,1.0
63,price_9,1.0
63,price_10,1.0
63,price_11,1.0
63,price_12,1.0
63,price_13,1.0
63,price_14,1.0
63,price_15,1.0
63,price_16,1.0
63,price_17,1.0
63,price_18,1.0
63,price_19,1.0
63,price_20,1.0
63,price_21,1.0
63,price_22,1.0
63,price_23,1.0
64,price_0,1.0
64,price_1,1.0
64,price_2,1.0
64,price_3,1.0
64,price_4,1.0
64,price_5,1.0
64,price_6,1.0
64,price_7,1.0
64,price_8,1.0
64,price_9,1.0
64,price_10,1.0
64,price_11,1.0
64,price_12,1.0
64,price_13,1.0
64,price_14,1.0
64,price_15,1.0
64,price_16,1.0
64,price_17,1.0
64,price_18,1.0
64,price_19,1.0
64,price_20,1.0
64,price_21,1.0
64,price_22,1.0
64,price_23,1.0
65,price_0,1.0
65,price_1,1.0
65,price_2,1.0
65,price_3,1.0
65,price_4,1.0
65,price_5,1.0
65,price_6,1.0
65,price_7,1.0
65,price_8,1.0
65,price_9,1.0
65,price_10,1.0
65,price_11,1.0
65,price_12,1.0
65,price_13,1.0
65,price_14,1.0
65,price_15,1.0
65,price_16,1.0
65,price_17,1.0
65,price_18,1.0
65,price_19,1.0
65,price_20,1.0
65,price_21,1.0
65,price_22,1.0
65,price_23,1.0
66,price_0,1.0
66,price_1,1.0
66,price_2,1.0
66,price_3,1.0
66,price_4,1.0
66,price_5,1.0
66,price_6,1.0
66,price_7,1.0
66,price_8,1.0
66,price_9,1.0
66,price_10,1.0
66,price_11,1.0
66,price_12,1.0
66,price_13,1.0
66,price_14,1.0
66,price_15,1.0
66,price_16,1.0
66,price_17,1.0
66,price_18,1.0
66,price_19,1.0
66,price_20,1.0
66,price_21,1.0
66,price_22,1.0
66,price_23,1.0
67,price_0,1.0
67,price_1,1.0
67,price_2,1.0
67,price_3,1.0
67,price_4,1.0
67,price_5,1.0
67,price_6,1.0
67,price_7,1.0
67,price_8,1.0
67,price_9,1.0
67,price_10,1.0
67,price_11,1.0
67,price_12,1.0
67,price_13,1.0
67,price_14,1.0
67,price_15,1.0
67,price_16,1.0
67,price_17,1.0
67,price_18,1.0
67,price_19,1.0
67,price_20,1.0
67,price_21,1.0
67,price_22,1.0
67,price_23,1.0
68,price_0,1.0
68,price_1,1.0
68,price_2,1.0
68,price_3,1.0
68,price_4,1.0
68,price_5,1.0
68,price_6,1.0
68,price_7,1.0
68,price_8,1.0
68,price_9,1.0
68,price_10,1.0
68,price_11,1.0
68,price_12,1.0
68,price_13,1.0
68,price_14,1.0
68,price_15,1.0
68,price_16,1.0
68,price_17,1.0
68,price_18,1.0
68,price_19,1.0
68,price_20,1.0
68,price_21,1.0
68,price_22,1.0
68,price_23,1.0
69,price_0,1.0
69,price_1,1.0
69,price_2,1.0
69,price_3,1.0
69,price_4,1.0
69,price_5,1.0
69,price_6,1.0
69,price_7,1.0
69,price_8,1.0
69,price_9,1.0
69,price_10,1.0
69,price_11,1.0
69,price_12,1.0
69,price_13,1.0
69,price_14,1.0
69,price_15,1.0
69,price_16,1.0
69,price_17,1.0
69,price_18,1.0
69,price_19,1.0
69,price_20,1.0
69,price_21,1.0
69,price_22,1.0
69,price_23,1.0
70,price_0,1.0
70,price_1,1.0
70,price_2,1.0
70,price_3,1.0
70,price_4,1.0
70,price_5,1.0
70,price_6,1.0
70,price_7,1.0
70,price_8,1.0
70,price_9,1.0
70,price_10,1.0
70,price_11,1.0
70,price_12,1.0
70,price_13,1.0
70,price_14,1.0
70,price_15,1.0
70,price_16,1.0
70,price_17,1.0
70,price_18,1.0
70,price_19,1.0
70,price_20,1.0
70,price_21,1.0
70,price_22,1.0
70,price_23,1.0
71,price_0,1.0
71,price_1,1.0
71,price_2,1.0
71,price_3,1.0
71,price_4,1.0
71,price_5,1.0
71,price_6,1.0
71,price_7,1.0
71,price_8,1.0
71,price_9,1.0
71,price_10,1.0
71,price_11,1.0
71,price_12,1.0
71,price_13,1.0
71,price_14,1.0
71,price_15,1.0
71,price_16,1.0
71,price_17,1.0
71,price_18,1.0
71,price_19,1.0
71,price_20,1.0
71,price_21,1.0
71,price_22,1.0
71,price_23,1.0
72,price_0,1.0
72,price_1,1.0
72,price_2,1.0
72,price_3,1.0
72,price_4,1.0
72,price_5,1.0
72,price_6,1.0
72,price_7,1.0
72,price_8,1.0
72,price_9,1.0
72,price_10,1.0
72,price_11,1.0
72,price_12,1.0
72,price_13,1.0
72,price_14,1.0
72,price_15,1.0
72,price_16,1.0
72,price_17,1.0
72,price_18,1.0
72,price_19,1.0
72,price_20,1.0
72,price_21,1.0
72,price_22,1.0
72,price_23,1.0
73,price_0,1.0
73,price_1,1.0
73,price_2,1.0
73,price_3,1.0
73,price_4,1.0
73,price_5,1.0
73,price_6,1.0
73,price_7,1.0
73,price_8,1.0
73,price_9,1.0
73,price_10,1.0
73,price_11,1.0
73,price_12,1.0
73,price_13,1.0
73,price_14,1.0
73,price_15,1.0
73,price_16,1.0
73,price_17,1.0
73,price_18,1.0
73,price_19,1.0
73,price_20,1.0
73,price_21,1.0
73,price_22,1.0
73,price_23,1.0
74,price_0,1.0
74,price_1,1.0
74,price_2,1.0
74,price_3,1.0
74,price_4,1.0
74,price_5,1.0
74,price_6,1.0
74,price_7,1.0
74,price_8,1.0
74,price_9,1.0
74,price_10,1.0
74,price_11,1.0
74,price_12,1.0
74,price_13,1.0
74,price_14,1.0
74,price_15,1.0
74,price_16,1.0
74,price_17,1.0
74,price_18,1.0
74,price_19,1.0
74,price_20,1.0
74,price_21,1.0
74,price_22,1.0
74,price_23,1.0
75,price_0,1.0
75,price_1,1.0
75,price_2,1.0
75,price_3,1.0
75,price_4,1.0
75,price_5,1.0
75,price_6,1.0
75,price_7,1.0
75,price_8,1.0
75,price_9,1.0
75,price_10,1.0
75,price_11,1.0
75,price_12,1.0
75,price_13,1.0
75,price_14,1.0
75,price_15,1.0
75,price_16,1.0
75,price_17,1.0
75,price_18,1.0
75,price_19,1.0
75,price_20,1.0
75,price_21,1.0
75,price_22,1.0
75,price_23,1.0
76,price_0,1.0
76,price_1,1.0
76,price_2,1.0
76,price_3,1.0
76,price_4,1.0
76,price_5,1.0
76,price_6,1.0
76,price_7,1.0
76,price_8,1.0
76,price_9,1.0
76,price_10,1.0
76,price_11,1.0
76,price_12,1.0
76,price_13,1.0
76,price_14,1.0
76,price_15,1.0
76,price_16,1.0
76,price_17,1.0
76,price_18,1.0
76,price_19,1.0
76,price_20,1.0
76,price_21,1.0
76,price_22,1.0
76,price_23,1.0
77,price_0,1.0
77,price_1,1.0
77,price_2,1.0
77,price_3,1.0
77,price_4,1.0
77,price_5,1.0
77,price_6,1.0
77,price_7,1.0
77,price_8,1.0
77,price_9,1.0
77,price_10,1.0
77,price_11,1.0
77,price_12,1.0
77,price_13,1.0
77,price_14,1.0
77,price_15,1.0
77,price_16,1.0
77,price_17,1.0
77,price_18,1.0
77,price_19,1.0
77,price_20,1.0
77,price_21,1.0
77,price_22,1.0
77,price_23,1.0
78,price_0,1.0
78,price_1,1.0
78,price_2,1.0
78,price_3,1.0
78,price_4,1.0
78,price_5,1.0
78,price_6,1.0
78,price_7,1.0
78,price_8,1.0
78,price_9,1.0
78,price_10,1.0
78,price_11,1.0
78,price_12,1.0
78,price_13,1.0
78,price_14,1.0
78,price_15,1.0
78,price_16,1.0
78,price_17,1.0
78,price_18,1.0
78,price_19,1.0
78,price_20,1.0
78,price_21,1.0
78,price_22,1.0
78,price_23,1.0
79,price_0,1.0
79,price_1,1.0
79,price_2,1.0
79,price_3,1.0
79,price_4,1.0
79,price_5,1.0
79,price_6,1.0
79,price_7,1.0
79,price_8,1.0
79,price_9,1.0
79,price_10,1.0
79,price_11,1.0
79,price_12,1.0
79,price_13,1.0
79,price_14,1.0
79,price_15,1.0
79,price_16,1.0
79,price_17,1.0
79,price_18,1.0
79,price_19,1.0
79,price_20,1.0
79,price_21,1.0
79,price_22,1.0
79,price_23,1.0
80,price_0,1.0
80,price_1,1.0
80,price_2,1.0
80,price_3,1.0
80,price_4,1.0
80,price_5,1.0
80,price_6,1.0
80,price_7,1.0
80,price_8,1.0
80,price_9,1.0
80,price_10,1.0
80,price_11,1.0
80,price_12,1.0
80,price_13,1.0
80,price_14,1.0
80,price_15,1.0
80,price_16,1.0
80,price_17,1.0
80,price_18,1.0
80,price_19,1.0
80,price_20,1.0
80,price_21,1.0
80,price_22,1.0
80,price_23,1.0
81,price_0,1.0
81,price_1,1.0
81,price_2,1.0
81,price_3,1.0
81,price_4,1.0
81,price_5,1.0
81,price_6,1.0
81,price_7,1.0
81,price_8,1.0
81,price_9,1.0
81,price_10,1.0
81,price_11,1.0
81,price_12,1.0
81,price_13,1.0
81,price_14,1.0
81,price_15,1.0
81,price_16,1.0
81,price_17,1.0
81,price_18,1.0
81,price_19,1.0
81,price_20,1.0
81,price_21,1.0
81,price_22,1.0
81,price_23,1.0
82,price_0,1.0
82,price_1,1.0
82,price_2,1.0
82,price_3,1.0
82,price_4,1.0
82,price_5,1.0
82,price_6,1.0
82,price_7,1.0
82,price_8,1.0
82,price_9,1.0
82,price_10,1.0
82,price_11,1.0
82,price_12,1.0
82,price_13,1.0
82,price_14,1.0
82,price_15,1.0
82,price_16,1.0
82,price_17,1.0
82,price_18,1.0
82,price_19,1.0
82,price_20,1.0
82,price_21,1.0
82,price_22,1.0
82,price_23,1.0
83,price_0,1.0
83,price_1,1.0
83,price_2,1.0
83,price_3,1.0
83,price_4,1.0
83,price_5,1.0
83,price_6,1.0
83,price_7,1.0
83,price_8,1.0
83,price_9,1.0
83,price_10,1.0
83,price_11,1.0
83,price_12,1.0
83,price_13,1.0
83,price_14,1.0
83,price_15,1.0
83,price_16,1.0
83,price_17,1.0
83,price_18,1.0
83,price_19,1.0
83,price_20,1.0
83,price_21,1.0
83,price_22,1.0
83,price_23,1.0
84,price_0,1.0
84,price_1,1.0
84,price_2,1.0
84,price_3,1.0
84,price_4,1.0
84,price_5,1.0
84,price_6,1.0
84,price_7,1.0
84,price_8,1.0
84,price_9,1.0
84,price_10,1.0
84,price_11,1.0
84,price_12,1.0
84,price_13,1.0
84,price_14,1.0
84,price_15,1.0
84,price_16,1.0
84,price_17,1.0
84,price_18,1.0
84,price_19,1.0
84,price_20,1.0
84,price_21,1.0
84,price_22,1.0
84,price_23,1.0
85,price_0,1.0
85,price_1,1.0
85,price_2,1.0
85,price_3,1.0
85,price_4,1.0
85,price_5,1.0
85,price_6,1.0
85,price_7,1.0
85,price_8,1.0
85,price_9,1.0
85,price_10,1.0
85,price_11,1.0
85,price_12,1.0
85,price_13,1.0
85,price_14,1.0
85,price_15,1.0
85,price_16,1.0
85,price_17,1.0
85,price_18,1.0
85,price_19,1.0
85,price_20,1.0
85,price_21,1.0
85,price_22,1.0
85,price_23,1.0
86,price_0,1.0
86,price_1,1.0
86,price_2,1.0
86,price_3,1.0
86,price_4,1.0
86,price_5,1.0
86,price_6,1.0
86,price_7,1.0
86,price_8,1.0
86,price_9,1.0
86,price_10,1.0
86,price_11,1.0
86,price_12,1.0
86,price_13,1.0
86,price_14,1.0
86,price_15,1.0
86,price_16,1.0
86,price_17,1.0
86,price_18,1.0
86,price_19,1.0
86,price_20,1.0
86,price_21,1.0
86,price_22,1.0
86,price_23,1.0
87,price_0,1.0
87,price_1,1.0
87,price_2,1.0
87,price_3,1.0
87,price_4,1.0
87,price_5,1.0
87,price_6,1.0
87,price_7,1.0
87,price_8,1.0
87,price_9,1.0
87,price_10,1.0
87,price_11,1.0
87,price_12,1.0
87,price_13,1.0
87,price_14,1.0
87,price_15,1.0
87,price_16,1.0
87,price_17,1.0
87,price_18,1.0
87,price_19,1.0
87,price_20,1.0
87,price_21,1.0
87,price_22,1.0
87,price_23,1.0
88,price_0,1.0
88,price_1,1.0
88,price_2,1.0
88,price_3,1.0
88,price_4,1.0
88,price_5,1.0
88,price_6,1.0
88,price_7,1.0
88,price_8,1.0
88,price_9,1.0
88,price_10,1.0
88,price_11,1.0
88,price_12,1.0
88,price_13,1.0
88,price_14,1.0
88,price_15,1.0
88,price_16,1.0
88,price_17,1.0
88,price_18,1.0
88,price_19,1.0
88,price_20,1.0
88,price_21,1.0
88,price_22,1.0
88,price_23,1.0
89,price_0,1.0
89,price_1,1.0
89,price_2,1.0
89,price_3,1.0
89,price_4,1.0
89,price_5,1.0
89,price_6,1.0
89,price_7,1.0
89,price_8,1.0
89,price_9,1.0
89,price_10,1.0
89,price_11,1.0
89,price_12,1.0
89,price_13,1.0
89,price_14,1.0
89,price_15,1.0
89,price_16,1.0
89,price_17,1.0
89,price_18,1.0
89,price_19,1.0
89,price_20,1.0
89,price_21,1.0
89,price_22,1.0
89,price_23,1.0
90,price_0,1.0
90,price_1,1.0
90,price_2,1.0
90,price_3,1.0
90,price_4,1.0
90,price_5,1.0
90,price_6,1.0
90,price_7,1.0
90,price_8,1.0
90,price_9,1.0
90,price_10,1.0
90,price_11,1.0
90,price_12,1.0
90,price_13,1.0
90,price_14,1.0
90,price_15,1.0
90,price_16,1.0
90,price_17,1.0
90,price_18,1.0
90,price_19,1.0
90,price_20,1.0
90,price_21,1.0
90,price_22,1.0
90,price_23,1.0
91,price_0,1.0
91,price_1,1.0
91,price_2,1.0
91,price_3,1.0
91,price_4,1.0
91,price_5,1.0
91,price_6,1.0
91,price_7,1.0
91,price_8,1.0
91,price_9,1.0
91,price_10,1.0
91,price_11,1.0
91,price_12,1.0
91,price_13,1.0
91,price_14,1.0
91,price_15,1.0
91,price_16,1.0
91,price_17,1.0
91,price_18,1.0
91,price_19,1.0
91,price_20,1.0
91,price_21,1.0
91,price_22,1.0
91,price_23,1.0
92,price_0,1.0
92,price_1,1.0
92,price_2,1.0
92,price_3,1.0
92,price_4,1.0
92,price_5,1.0
92,price_6,1.0
92,price_7,1.0
92,price_8,1.0
92,price_9,1.0
92,price_10,1.0
92,price_11,1.0
92,price_12,1.0
92,price_13,1.0
92,price_14,1.0
92,price_15,1.0
92,price_16,1.0
92,price_17,1.0
92,price_18,1.0
92,price_19,1.0
92,price_20,1.0
92,price_21,1.0
92,price_22,1.0
92,price_23,1.0
93,price_0,1.0
93,price_1,1.0
93,price_2,1.0
93,price_3,1.0
93,price_4,1.0
93,price_5,1.0
93,price_6,1.0
93,price_7,1.0
93,price_8,1.0
93,price_9,1.0
93,price_10,1.0
93,price_11,1.0
93,price_12,1.0
93,price_13,1.0
93,price_14,1.0
93,price_15,1.0
93,price_16,1.0
93,price_17,1.0
93,price_18,1.0
93,price_19,1.0
93,price_20,1.0
93,price_21,1.0
93,price_22,1.0
93,price_23,1.0
94,price_0,1.0
94,price_1,1.0
94,price_2,1.0
94,price_3,1.0
94,price_4,1.0
94,price_5,1.0
94,price_6,1.0
94,price_7,1.0
94,price_8,1.0
94,price_9,1.0
94,price_10,1.0
94,price_11,1.0
94,price_12,1.0
94,price_13,1.0
94,price_14,1.0
94,price_15,1.0
94,price_16,1.0
94,price_17,1.0
94,price_18,1.0
94,price_19,1.0
94,price_20,1.0
94,price_21,1.0
94,price_22,1.0
94,price_23,1.0
95,price_0,1.0
95,price_1,1.0
95,price_2,1.0
95,price_3,1.0
95,price_4,1.0
95,price_5,1.0
95,price_6,1.0
95,price_7,1.0
95,price_8,1.0
95,price_9,1.0
95,price_10,1.0
95,price_11,1.0
95,price_12,1.0
95,price_13,1.0
95,price_14,1.0
95,price_15,1.0
95,price_16,1.0
95,price_17,1.0
95,price_18,1.0
95,price_19,1.0
95,price_20,1.0
95,price_21,1.0
95,price_22,1.0
95,price_23,1.0
96,price_0,1.0
96,price_1,1.0
96,price_2,1.0
96,price_3,1.0
96,price_4,1.0
96,price_5,1.0
96,price_6,1.0
96,price_7,1.0
96,price_8,1.0
96,price_9,1.0
96,price_10,1.0
96,price_11,1.0
96,price_12,1.0
96,price_13,1.0
96,price_14,1.0
96,price_15,1.0
96,price_16,1.0
96,price_17,1.0
96,price_18,1.0
96,price_19,1.0
96,price_20,1.0
96,price_21,1.0
96,price_22,1.0
96,price_23,1.0
97,price_0,1.0
97,price_1,1.0
97,price_2,1.0
97,price_3,1.0
97,price_4,1.0
97,price_5,1.0
97,price_6,1.0
97,price_7,1.0
97,price_8,1.0
97,price_9,1.0
97,price_10,1.0
97,price_11,1.0
97,price_12,1.0
97,price_13,1.0
97,price_14,1.0
97,price_15,1.0
97,price_16,1.0
97,price_17,1.0
97,price_18,1.0
97,price_19,1.0
97,price_20,1.0
97,price_21,1.0
97,price_22,1.0
97,price_23,1.0
98,price_0,1.0
98,price_1,1.0
98,price_2,1.0
98,price_3,1.0
98,price_4,1.0
98,price_5,1.0
98,price_6,1.0
98,price_7,1.0
98,price_8,1.0
98,price_9,1.0
98,price_10,1.0
98,price_11,1.0
98,price_12,1.0
98,price_13,1.0
98,price_14,1.0
98,price_15,1.0
98,price_16,1.0
98,price_17,1.0
98,price_18,1.0
98,price_19,1.0
98,price_20,1.0
98,price_21,1.0
98,price_22,1.0
98,price_23,1.0
99,price_0,1.0
99,price_1,1.0
99,price_2,1.0
99,price_3,1.0
99,price_4,1.0
99,price_5,1.0
99,price_6,1.0
99,price_7,1.0
99,price_8,1.0
99,price_9,1.0
99,price_10,1.0
99,price_11,1.0
99,price_12,1.0
99,price_13,1.0
99,price_14,1.0
99,price_15,1.0
99,price_16,1.0
99,price_17,1.0
99,price_18,1.0
99,price_19,1.0
99,price_20,1.0
99,price_21,1.0
99,price_22,1.0
99,price_23,1.0
100,price_0,1.0
100,price_1,1.0
100,price_2,1.0
100,price_3,1.0
100,price_4,1.0
100,price_5,1.0
100,price_6,1.0
100,price_7,1.0
100,price_8,1.0
100,price_9,1.0
100,price_10,1.0
100,price_11,1.0
100,price_12,1.0
100,price_13,1.0
100,price_14,1.0
100,price_15,1.0
100,price_16,1.0
100,price_17,1.0
100,price_18,1.0
100,price_19,1.0
100,price_20,1.0
100,price_21,1.0
100,price_22,1.0
100,price_23,1.0
101,price_0,1.0
101,price_1,1.0
101,price_2,1.0
101,price_3,1.0
101,price_4,1.0
101,price_5,1.0
101,price_6,1.0
101,price_7,1.0
101,price_8,1.0
101,price_9,1.0
101,price_10,1.0
101,price_11,1.0
101,price_12,1.0
101,price_13,1.0
101,price_14,1.0
101,price_15,1.0
101,price_16,1.0
101,price_17,1.0
101,price_18,1.0
101,price_19,1.0
101,price_20,1.0
101,price_21,1.0
101,price_22,1.0
101,price_23,1.0
102,price_0,1.0
102,price_1,1.0
102,price_2,1.0
102,price_3,1.0
102,price_4,1.0
102,price_5,1.0
102,price_6,1.0
102,price_7,1.0
102,price_8,1.0
102,price_9,1.0
102,price_10,1.0
102,price_11,1.0
102,price_12,1.0
102,price_13,1.0
102,price_14,1.0
102,price_15,1.0
102,price_16,1.0
102,price_17,1.0
102,price_18,1.0
102,price_19,1.0
102,price_20,1.0
102,price_21,1.0
102,price_22,1.0
102,price_23,1.0
103,price_0,1.0
103,price_1,1.0
103,price_2,1.0
103,price_3,1.0
103,price_4,1.0
103,price_5,1.0
103,price_6,1.0
103,price_7,1.0
103,price_8,1.0
103,price_9,1.0
103,price_10,1.0
103,price_11,1.0
103,price_12,1.0
103,price_13,1.0
103,price_14,1.0
103,price_15,1.0
103,price_16,1.0
103,price_17,1.0
103,price_18,1.0
103,price_19,1.0
103,price_20,1.0
103,price_21,1.0
103,price_22,1.0
103,price_23,1.0
104,price_0,1.0
104,price_1,1.0
104,price_2,1.0
104,price_3,1.0
104,price_4,1.0
104,price_5,1.0
104,price_6,1.0
104,price_7,1.0
104,price_8,1.0
104,price_9,1.0
104,price_10,1.0
104,price_11,1.0
104,price_12,1.0
104,price_13,1.0
104,price_14,1.0
104,price_15,1.0
104,price_16,1.0
104,price_17,1.0
104,price_18,1.0
104,price_19,1.0
104,price_20,1.0
104,price_21,1.0
104,price_22,1.0
104,price_23,1.0
105,price_0,1.0
105,price_1,1.0
105,price_2,1.0
105,price_3,1.0
105,price_4,1.0
105,price_5,1.0
105,price_6,1.0
105,price_7,1.0
105,price_8,1.0
105,price_9,1.0
105,price_10,1.0
105,price_11,1.0
105,price_12,1.0
105,price_13,1.0
105,price_14,1.0
105,price_15,1.0
105,price_16,1.0
105,price_17,1.0
105,price_18,1.0
105,price_19,1.0
105,price_20,1.0
105,price_21,1.0
105,price_22,1.0
105,price_23,1.0
106,price_0,1.0
106,price_1,1.0
106,price_2,1.0
106,price_3,1.0
106,price_4,1.0
106,price_5,1.0
106,price_6,1.0
106,price_7,1.0
106,price_8,1.0
106,price_9,1.0
106,price_10,1.0
106,price_11,1.0
106,price_12,1.0
106,price_13,1.0
106,price_14,1.0
106,price_15,1.0
106,price_16,1.0
106,price_17,1.0
106,price_18,1.0
106,price_19,1.0
106,price_20,1.0
106,price_21,1.0
106,price_22,1.0
106,price_23,1.0
107,price_0,1.0
107,price_1,1.0
107,price_2,1.0
107,price_3,1.0
107,price_4,1.0
107,price_5,1.0
107,price_6,1.0
107,price_7,1.0
107,price_8,1.0
107,price_9,1.0
107,price_10,1.0
107,price_11,1.0
107,price_12,1.0
107,price_13,1.0
107,price_14,1.0
107,price_15,1.0
107,price_16,1.0
107,price_17,1.0
107,price_18,1.0
107,price_19,1.0
107,price_20,1.0
107,price_21,1.0
107,price_22,1.0
107,price_23,1.0
108,price_0,1.0
108,price_1,1.0
108,price_2,1.0
108,price_3,1.0
108,price_4,1.0
108,price_5,1.0
108,price_6,1.0
108,price_7,1.0
108,price_8,1.0
108,price_9,1.0
108,price_10,1.0
108,price_11,1.0
108,price_12,1.0
108,price_13,1.0
108,price_14,1.0
108,price_15,1.0
108,price_16,1.0
108,price_17,1.0
108,price_18,1.0
108,price_19,1.0
108,price_20,1.0
108,price_21,1.0
108,price_22,1.0
108,price_23,1.0
109,price_0,1.0
109,price_1,1.0
109,price_2,1.0
109,price_3,1.0
109,price_4,1.0
109,price_5,1.0
109,price_6,1.0
109,price_7,1.0
109,price_8,1.0
109,price_9,1.0
109,price_10,1.0
109,price_11,1.0
109,price_12,1.0
109,price_13,1.0
109,price_14,1.0
109,price_15,1.0
109,price_16,1.0
109,price_17,1.0
109,price_18,1.0
109,price_19,1.0
109,price_20,1.0
109,price_21,1.0
109,price_22,1.0
109,price_23,1.0
110,price_0,1.0
110,price_1,1.0
110,price_2,1.0
110,price_3,1.0
110,price_4,1.0
110,price_5,1.0
110,price_6,1.0
110,price_7,1.0
110,price_8,1.0
110,price_9,1.0
110,price_10,1.0
110,price_11,1.0
110,price_12,1.0
110,price_13,1.0
110,price_14,1.0
110,price_15,1.0
110,price_16,1.0
110,price_17,1.0
110,price_18,1.0
110,price_19,1.0
110,price_20,1.0
110,price_21,1.0
110,price_22,1.0
110,price_23,1.0
111,price_0,1.0
111,price_1,1.0
111,price_2,1.0
111,price_3,1.0
111,price_4,1.0
111,price_5,1.0
111,price_6,1.0
111,price_7,1.0
111,price_8,1.0
111,price_9,1.0
111,price_10,1.0
111,price_11,1.0
111,price_12,1.0
111,price_13,1.0
111,price_14,1.0
111,price_15,1.0
111,price_16,1.0
111,price_17,1.0
111,price_18,1.0
111,price_19,1.0
111,price_20,1.0
111,price_21,1.0
111,price_22,1.0
111,price_23,1.0
112,price_0,1.0
112,price_1,1.0
112,price_2,1.0
112,price_3,1.0
112,price_4,1.0
112,price_5,1.0
112,price_6,1.0
112,price_7,1.0
112,price_8,1.0
112,price_9,1.0
112,price_10,1.0
112,price_11,1.0
112,price_12,1.0
112,price_13,1.0
112,price_14,1.0
112,price_15,1.0
112,price_16,1.0
112,price_17,1.0
112,price_18,1.0
112,price_19,1.0
112,price_20,1.0
112,price_21,1.0
112,price_22,1.0
112,price_23,1.0
113,price_0,1.0
113,price_1,1.0
113,price_2,1.0
113,price_3,1.0
113,price_4,1.0
113,price_5,1.0
113,price_6,1.0
113,price_7,1.0
113,price_8,1.0
113,price_9,1.0
113,price_10,1.0
113,price_11,1.0
113,price_12,1.0
113,price_13,1.0
113,price_14,1.0
113,price_15,1.0
113,price_16,1.0
113,price_17,1.0
113,price_18,1.0
113,price_19,1.0
113,price_20,1.0
113,price_21,1.0
113,price_22,1.0
113,price_23,1.0
114,price_0,1.0
114,price_1,1.0
114,price_2,1.0
114,price_3,1.0
114,price_4,1.0
114,price_5,1.0
114,price_6,1.0
114,price_7,1.0
114,price_8,1.0
114,price_9,1.0
114,price_10,1.0
114,price_11,1.0
114,price_12,1.0
114,price_13,1.0
114,price_14,1.0
114,price_15,1.0
114,price_16,1.0
114,price_17,1.0
114,price_18,1.0
114,price_19,1.0
114,price_20,1.0
114,price_21,1.0
114,price_22,1.0
114,price_23,1.0
115,price_0,1.0
115,price_1,1.0
115,price_2,1.0
115,price_3,1.0
115,price_4,1.0
115,price_5,1.0
115,price_6,1.0
115,price_7,1.0
115,price_8,1.0
115,price_9,1.0
115,price_10,1.0
115,price_11,1.0
115,price_12,1.0
115,price_13,1.0
115,price_14,1.0
115,price_15,1.0
115,price_16,1.0
115,price_17,1.0
115,price_18,1.0
115,price_19,1.0
115,price_20,1.0
115,price_21,1.0
115,price_22,1.0
115,price_23,1.0
116,price_0,1.0
116,price_1,1.0
116,price_2,1.0
116,price_3,1.0
116,price_4,1.0
116,price_5,1.0
